"","Correlation","Protein","Tissue"
"39991",-0.038949152126073,"ENSG00000175581.14","Central Nervous System"
"39992",0.645820449544891,"ENSG00000175582.19","Central Nervous System"
"39993",0.422414996900249,"ENSG00000175595.15","Central Nervous System"
"39994",0.382630098452883,"ENSG00000175600.15","Central Nervous System"
"39995",0.249405106437713,"ENSG00000175602.4","Central Nervous System"
"39996",0.171954767950012,"ENSG00000175606.11","Central Nervous System"
"39997",0.41822312592614,"ENSG00000175634.15","Central Nervous System"
"39998",0.569368211236879,"ENSG00000175662.17","Central Nervous System"
"39999",0.229578754578755,"ENSG00000175711.8","Central Nervous System"
"40000",0.328012518027583,"ENSG00000175727.14","Central Nervous System"
"40001",0.543272561021168,"ENSG00000175745.14","Central Nervous System"
"40002",0.135741540944255,"ENSG00000175756.13","Central Nervous System"
"40003",0.164435206751836,"ENSG00000175768.13","Central Nervous System"
"40004",0.569852340319098,"ENSG00000175792.12","Central Nervous System"
"40005",0.649903060927847,"ENSG00000175793.12","Central Nervous System"
"40006",0.185690696915715,"ENSG00000175806.15","Central Nervous System"
"40007",0.0189928413705252,"ENSG00000175826.12","Central Nervous System"
"40008",-0.179150579150579,"ENSG00000175854.12","Central Nervous System"
"40009",0.396923076923077,"ENSG00000175857.8","Central Nervous System"
"40010",0.266062223799293,"ENSG00000175866.15","Central Nervous System"
"40011",0.455108359133127,"ENSG00000175874.10","Central Nervous System"
"40012",0.19284973442841,"ENSG00000175893.11","Central Nervous System"
"40013",0.505148518612332,"ENSG00000175895.4","Central Nervous System"
"40014",0.479710570721693,"ENSG00000175899.15","Central Nervous System"
"40015",0.880694626147598,"ENSG00000175928.6","Central Nervous System"
"40016",0.347297132790763,"ENSG00000175931.13","Central Nervous System"
"40017",0.710449903972554,"ENSG00000175970.11","Central Nervous System"
"40018",0.0525451559934318,"ENSG00000175985.10","Central Nervous System"
"40019",0.789357971814778,"ENSG00000176014.13","Central Nervous System"
"40020",0.126248090698849,"ENSG00000176018.13","Central Nervous System"
"40021",0.269037746187329,"ENSG00000176022.7","Central Nervous System"
"40022",0.58423482188567,"ENSG00000176046.9","Central Nervous System"
"40023",0.508278033538961,"ENSG00000176049.16","Central Nervous System"
"40024",0.41906128343207,"ENSG00000176055.10","Central Nervous System"
"40025",0.293568315301969,"ENSG00000176058.13","Central Nervous System"
"40026",0.37257945895769,"ENSG00000176087.15","Central Nervous System"
"40027",0.365366539565812,"ENSG00000176095.12","Central Nervous System"
"40028",0.436223866865012,"ENSG00000176101.12","Central Nervous System"
"40029",0.478737090407828,"ENSG00000176102.13","Central Nervous System"
"40030",0.306087677264776,"ENSG00000176105.14","Central Nervous System"
"40031",0.187302097821015,"ENSG00000176108.9","Central Nervous System"
"40032",-0.0301368073921703,"ENSG00000176125.6","Central Nervous System"
"40033",0.595005288785619,"ENSG00000176148.16","Central Nervous System"
"40034",0.666289741526791,"ENSG00000176165.12","Central Nervous System"
"40035",0.558248269851683,"ENSG00000176171.11","Central Nervous System"
"40036",-0.15928436553041,"ENSG00000176177.10","Central Nervous System"
"40037",0.712677798392084,"ENSG00000176204.13","Central Nervous System"
"40038",-0.25077399380805,"ENSG00000176208.9","Central Nervous System"
"40039",0.0411557434813249,"ENSG00000176209.11","Central Nervous System"
"40040",-0.182221418754263,"ENSG00000176225.14","Central Nervous System"
"40041",0.783030303030303,"ENSG00000176244.7","Central Nervous System"
"40042",0.216795715482919,"ENSG00000176248.9","Central Nervous System"
"40043",0.392630752207584,"ENSG00000176261.15","Central Nervous System"
"40044",0.25030525030525,"ENSG00000176293.19","Central Nervous System"
"40045",0.473889919604205,"ENSG00000176381.6","Central Nervous System"
"40046",0.164802068093944,"ENSG00000176386.9","Central Nervous System"
"40047",0.42979242979243,"ENSG00000176387.7","Central Nervous System"
"40048",0.427213947217056,"ENSG00000176390.12","Central Nervous System"
"40049",0.692208266197048,"ENSG00000176393.11","Central Nervous System"
"40050",0.0845665961945032,"ENSG00000176396.11","Central Nervous System"
"40051",-0.0593813468991924,"ENSG00000176399.4","Central Nervous System"
"40052",0.630191713048856,"ENSG00000176406.23","Central Nervous System"
"40053",0.255613150750224,"ENSG00000176407.18","Central Nervous System"
"40054",0.177128685983349,"ENSG00000176410.8","Central Nervous System"
"40055",0.140950472903156,"ENSG00000176422.14","Central Nervous System"
"40056",0.194642010431484,"ENSG00000176428.6","Central Nervous System"
"40057",0.496227913853295,"ENSG00000176435.7","Central Nervous System"
"40058",0.783814121082958,"ENSG00000176438.12","Central Nervous System"
"40059",-0.0787169011974314,"ENSG00000176444.19","Central Nervous System"
"40060",0.270859616573902,"ENSG00000176454.14","Central Nervous System"
"40061",0.824844851101195,"ENSG00000176463.14","Central Nervous System"
"40062",0.248391248391248,"ENSG00000176473.13","Central Nervous System"
"40063",0.287579314546605,"ENSG00000176476.9","Central Nervous System"
"40064",0.783154809263971,"ENSG00000176485.11","Central Nervous System"
"40065",0.616620077370545,"ENSG00000176490.5","Central Nervous System"
"40066",-0.00283140283140283,"ENSG00000176531.10","Central Nervous System"
"40067",0.620168067226891,"ENSG00000176532.4","Central Nervous System"
"40068",0.70414164591109,"ENSG00000176533.13","Central Nervous System"
"40069",0.718302498985501,"ENSG00000176595.4","Central Nervous System"
"40070",0.289152901138657,"ENSG00000176619.13","Central Nervous System"
"40071",0.257015620824388,"ENSG00000176623.12","Central Nervous System"
"40072",0.151308067572671,"ENSG00000176624.11","Central Nervous System"
"40073",0.840538660252907,"ENSG00000176658.17","Central Nervous System"
"40074",0.420851370851371,"ENSG00000176697.19","Central Nervous System"
"40075",-0.194715447154472,"ENSG00000176714.9","Central Nervous System"
"40076",0.301958904781062,"ENSG00000176715.17","Central Nervous System"
"40077",0.123148420239222,"ENSG00000176731.12","Central Nervous System"
"40078",0.212454212454212,"ENSG00000176749.9","Central Nervous System"
"40079",0.131062951496388,"ENSG00000176771.17","Central Nervous System"
"40080",0.730842748802466,"ENSG00000176783.15","Central Nervous System"
"40081",0.561290562073635,"ENSG00000176788.9","Central Nervous System"
"40082",0.349703756713956,"ENSG00000176845.13","Central Nervous System"
"40083",0.490847021721533,"ENSG00000176853.16","Central Nervous System"
"40084",0.3975456998543,"ENSG00000176871.8","Central Nervous System"
"40085",0.754698544841549,"ENSG00000176884.15","Central Nervous System"
"40086",0.742979797597788,"ENSG00000176887.7","Central Nervous System"
"40087",0.796657967382736,"ENSG00000176890.16","Central Nervous System"
"40088",0.666901408450704,"ENSG00000176894.10","Central Nervous System"
"40089",0.677397311351132,"ENSG00000176903.5","Central Nervous System"
"40090",0.401652092761443,"ENSG00000176907.5","Central Nervous System"
"40091",0.447351415452414,"ENSG00000176915.15","Central Nervous System"
"40092",0.159830793636872,"ENSG00000176919.13","Central Nervous System"
"40093",0.0765291298403605,"ENSG00000176946.12","Central Nervous System"
"40094",0.2898426113731,"ENSG00000176953.12","Central Nervous System"
"40095",0.668050162895524,"ENSG00000176956.12","Central Nervous System"
"40096",0.417693360084508,"ENSG00000176971.4","Central Nervous System"
"40097",0.0018305843648982,"ENSG00000176973.8","Central Nervous System"
"40098",0.752809996323934,"ENSG00000176974.20","Central Nervous System"
"40099",0.340487771889888,"ENSG00000176978.14","Central Nervous System"
"40100",0.570587454315408,"ENSG00000176986.16","Central Nervous System"
"40101",0.368378899839457,"ENSG00000176994.11","Central Nervous System"
"40102",0.406101267200106,"ENSG00000177000.13","Central Nervous System"
"40103",0.294355936337327,"ENSG00000177034.17","Central Nervous System"
"40104",0.312820512820513,"ENSG00000177045.10","Central Nervous System"
"40105",0.528188665267317,"ENSG00000177054.14","Central Nervous System"
"40106",0.128613474281043,"ENSG00000177058.12","Central Nervous System"
"40107",0.446013266401225,"ENSG00000177082.13","Central Nervous System"
"40108",0.286146637202592,"ENSG00000177084.18","Central Nervous System"
"40109",0.786764705882353,"ENSG00000177096.9","Central Nervous System"
"40110",0.621296359296725,"ENSG00000177098.8","Central Nervous System"
"40111",0.157835497835498,"ENSG00000177103.15","Central Nervous System"
"40112",0.628056342188073,"ENSG00000177105.10","Central Nervous System"
"40113",0.801150278293135,"ENSG00000177106.16","Central Nervous System"
"40114",0.661170722972958,"ENSG00000177119.16","Central Nervous System"
"40115",0.142950791287776,"ENSG00000177150.13","Central Nervous System"
"40116",0.572130105073405,"ENSG00000177156.11","Central Nervous System"
"40117",0.0227709148282446,"ENSG00000177169.10","Central Nervous System"
"40118",0.293217893217893,"ENSG00000177181.15","Central Nervous System"
"40119",0.642639779712067,"ENSG00000177182.11","Central Nervous System"
"40120",0.771444828415886,"ENSG00000177189.14","Central Nervous System"
"40121",0.363598695137692,"ENSG00000177192.14","Central Nervous System"
"40122",0.0908626935244448,"ENSG00000177200.17","Central Nervous System"
"40123",0.256170158527247,"ENSG00000177225.17","Central Nervous System"
"40124",0.477757610376718,"ENSG00000177239.15","Central Nervous System"
"40125",0.209388259795802,"ENSG00000177272.9","Central Nervous System"
"40126",0.216757938534296,"ENSG00000177301.15","Central Nervous System"
"40127",0.512745186300041,"ENSG00000177302.15","Central Nervous System"
"40128",0.361002971563172,"ENSG00000177303.10","Central Nervous System"
"40129",0.341046012147299,"ENSG00000177311.11","Central Nervous System"
"40130",-0.279957261695546,"ENSG00000177352.10","Central Nervous System"
"40131",0.644600751541664,"ENSG00000177363.5","Central Nervous System"
"40132",0.0400753267871365,"ENSG00000177370.5","Central Nervous System"
"40133",0.674199134199134,"ENSG00000177380.14","Central Nervous System"
"40134",0.858044905725446,"ENSG00000177409.12","Central Nervous System"
"40135",0.8662302604564,"ENSG00000177425.11","Central Nervous System"
"40136",0.289411022392672,"ENSG00000177427.13","Central Nervous System"
"40137",0.739294990723562,"ENSG00000177432.8","Central Nervous System"
"40138",0.277314638368276,"ENSG00000177459.11","Central Nervous System"
"40139",0.546987245546478,"ENSG00000177463.15","Central Nervous System"
"40140",0.565010884795878,"ENSG00000177469.13","Central Nervous System"
"40141",0.163857269988862,"ENSG00000177479.19","Central Nervous System"
"40142",0.503265631716306,"ENSG00000177485.7","Central Nervous System"
"40143",0.658152931830394,"ENSG00000177511.6","Central Nervous System"
"40144",0.376614501696802,"ENSG00000177542.11","Central Nervous System"
"40145",0.402550417759199,"ENSG00000177548.13","Central Nervous System"
"40146",0.383847566811273,"ENSG00000177556.12","Central Nervous System"
"40147",0.389697856367734,"ENSG00000177565.18","Central Nervous System"
"40148",0.660862691960253,"ENSG00000177570.14","Central Nervous System"
"40149",0.857259475956257,"ENSG00000177575.12","Central Nervous System"
"40150",0.329231977777825,"ENSG00000177576.11","Central Nervous System"
"40151",0.335802088363384,"ENSG00000177600.9","Central Nervous System"
"40152",0.385964912280702,"ENSG00000177602.5","Central Nervous System"
"40153",0.470531484655468,"ENSG00000177606.7","Central Nervous System"
"40154",0.306742244268045,"ENSG00000177613.9","Central Nervous System"
"40155",0.726003803485094,"ENSG00000177614.11","Central Nervous System"
"40156",0.676829834270219,"ENSG00000177628.16","Central Nervous System"
"40157",0.459965552823884,"ENSG00000177646.19","Central Nervous System"
"40158",0.43281554889431,"ENSG00000177663.14","Central Nervous System"
"40159",0.256725500644259,"ENSG00000177666.17","Central Nervous System"
"40160",0.450925035588778,"ENSG00000177674.16","Central Nervous System"
"40161",-0.0808823529411765,"ENSG00000177675.8","Central Nervous System"
"40162",0.268009768009768,"ENSG00000177692.11","Central Nervous System"
"40163",0.375298906448034,"ENSG00000177694.16","Central Nervous System"
"40164",0.580486960278514,"ENSG00000177697.19","Central Nervous System"
"40165",-0.00885631678365094,"ENSG00000177700.6","Central Nervous System"
"40166",0.698164142129604,"ENSG00000177706.9","Central Nervous System"
"40167",0.543251792711618,"ENSG00000177707.11","Central Nervous System"
"40168",0.327578476720391,"ENSG00000177728.17","Central Nervous System"
"40169",0.600747100158896,"ENSG00000177731.16","Central Nervous System"
"40170",0.188440503496262,"ENSG00000177732.8","Central Nervous System"
"40171",0.565982541695127,"ENSG00000177733.7","Central Nervous System"
"40172",0.793704293605896,"ENSG00000177807.10","Central Nervous System"
"40173",0.436430210219594,"ENSG00000177830.18","Central Nervous System"
"40174",-0.0315416817109451,"ENSG00000177839.7","Central Nervous System"
"40175",0.398702531549623,"ENSG00000177868.12","Central Nervous System"
"40176",0.354458958232543,"ENSG00000177875.5","Central Nervous System"
"40177",0.231083212331019,"ENSG00000177879.17","Central Nervous System"
"40178",0.711464603443724,"ENSG00000177885.15","Central Nervous System"
"40179",0.362771598276985,"ENSG00000177889.10","Central Nervous System"
"40180",0.49929033294844,"ENSG00000177917.11","Central Nervous System"
"40181",0.420020639834881,"ENSG00000177932.7","Central Nervous System"
"40182",0.364189689422336,"ENSG00000177951.17","Central Nervous System"
"40183",0.00141625977658367,"ENSG00000177954.14","Central Nervous System"
"40184",0.41802804751434,"ENSG00000177963.14","Central Nervous System"
"40185",0.0659409983325572,"ENSG00000177971.8","Central Nervous System"
"40186",-0.0528163645292578,"ENSG00000177981.11","Central Nervous System"
"40187",0.258327458215873,"ENSG00000178028.14","Central Nervous System"
"40188",0.547058823529412,"ENSG00000178031.17","Central Nervous System"
"40189",0.397303082707837,"ENSG00000178033.6","Central Nervous System"
"40190",0.628534851939732,"ENSG00000178035.12","Central Nervous System"
"40191",0.597872603586889,"ENSG00000178053.19","Central Nervous System"
"40192",0.0757218748777487,"ENSG00000178057.15","Central Nervous System"
"40193",0.0985058381461114,"ENSG00000178074.6","Central Nervous System"
"40194",0.650378870023299,"ENSG00000178075.20","Central Nervous System"
"40195",0.469416785206259,"ENSG00000178078.11","Central Nervous System"
